mesh_code,type,num,distance
5439311623,"shiryokanto",0,16221.829164919067
5439311623,"toshokan",1,8102.633327804832
5439311623,"toshokan",0,16028.55061572113
5439311623,"sangyoshinko",2,15852.641366368727
5439311623,"sangyoshinko",1,3600.175841842473
5439311623,"sangyoshinko",0,6059.111744454136
5439311623,"sports",5,7996.432812102453
5439311623,"sports",4,14702.39684822283
5439311623,"sports",3,14702.39684822283
5439311623,"sports",2,16695.624249821427
5439311623,"sports",1,16695.624249821427
5439311623,"sports",0,15569.076496563343
5439311623,"bunka",1,8102.633327804832
5439311623,"bunka",0,15077.224709844424
5439311623,"shiminkatsudo",3,17445.107581014156
5439311623,"shiminkatsudo",2,13190.755816263048
5439311623,"shiminkatsudo",1,15569.076496563343
5439311623,"shiminkatsudo",0,15604.66561552925
5439311623,"kominkan",12,8938.384531036805
5439311623,"kominkan",11,11501.823995088907
5439311623,"kominkan",10,8818.867770691164
5439311623,"kominkan",9,14231.01664266493
5439311623,"kominkan",8,17464.018043128483
5439311623,"kominkan",7,18038.371897206227
5439311623,"kominkan",6,18127.36615565879
5439311623,"kominkan",5,13803.609465069885
5439311623,"kominkan",4,15955.660126832692
5439311623,"kominkan",3,16304.930455842836
5439311623,"kominkan",2,16979.39833282644
5439311623,"kominkan",1,8102.633327804832
5439311623,"kominkan",0,15077.224709844424
5439311614,"super",4,8891.104240701816
5439311614,"super",3,7998.609412970265
5439311614,"super",2,15660.029920681827
5439311614,"super",1,9101.10499940664
5439311614,"super",0,15213.663135738165
5439311614,"byoin",5,8634.632693812455
5439311614,"byoin",4,15863.323906151569
5439311614,"byoin",3,14613.657605507848
5439311614,"byoin",2,8038.6444080272595
5439311614,"byoin",1,15545.778042252034
5439311614,"byoin",0,14408.470810165905
5439311614,"jido",1,15929.017788806916
5439311614,"jido",0,15064.52613304446
5439311614,"shiryokanto",2,8550.227388922145
5439311614,"shiryokanto",1,8502.749706598637
5439311614,"shiryokanto",0,15716.79346289692
5439311614,"toshokan",1,7694.888729138055
5439311614,"toshokan",0,15528.152679327033
5439311614,"sangyoshinko",2,15332.927455954958
5439311614,"sangyoshinko",1,3329.9543854432327
5439311614,"sangyoshinko",0,5555.597838068224
5439311614,"sports",5,7583.747991318239
5439311614,"sports",4,14150.758985007515
5439311614,"sports",3,14150.758985007515
5439311614,"sports",2,16208.345024134569
5439311614,"sports",1,16208.345024134569
5439311614,"sports",0,15088.04079707489
5439311614,"bunka",1,7694.888729138055
5439311614,"bunka",0,14546.389777222277
5439311614,"shiminkatsudo",3,16970.649305758383
5439311614,"shiminkatsudo",2,12705.26420935999
5439311614,"shiminkatsudo",1,15088.04079707489
5439311614,"shiminkatsudo",0,15085.856454340976
5439311614,"kominkan",12,8451.860308334208
5439311614,"kominkan",11,11012.406235876197
5439311614,"kominkan",10,8334.644272156484
5439311614,"kominkan",9,13684.523938320755
5439311614,"kominkan",8,16996.33078176004
5439311614,"kominkan",7,17506.9032976434
5439311614,"kominkan",6,17564.694762954558
5439311614,"kominkan",5,13313.49170646262
5439311614,"kominkan",4,15477.258928110421
5439311614,"kominkan",3,15766.136662397745
5439311614,"kominkan",2,16458.838597321992
5439311614,"kominkan",1,7694.888729138055
5439311614,"kominkan",0,14546.389777222277
5439311511,"super",4,9802.79535050372
5439311511,"super",3,8750.572635683591
5439311511,"super",2,16570.290849380464
5439311511,"super",1,9639.527882781162
5439311511,"super",0,16038.647220533747
5439311511,"byoin",5,9266.448638744287
5439311511,"byoin",4,16569.63026324811
5439311511,"byoin",3,15634.862573746046
5439311511,"byoin",2,8932.401272168683
5439311511,"byoin",1,16087.272470911706
5439311511,"byoin",0,15399.859896864671
5439311511,"jido",1,16941.046330097786
5439311511,"jido",0,15873.3430744123
5439311511,"shiryokanto",2,9120.001212528286
5439311511,"shiryokanto",1,9244.043643845074
5439311511,"shiryokanto",0,16518.353491826092
5439311511,"toshokan",1,8079.295490689932
5439311511,"toshokan",0,16301.49335468955
5439311511,"sangyoshinko",2,16234.764787468732
5439311511,"sangyoshinko",1,3438.774840942005
5439311511,"sangyoshinko",0,6555.712406403484
5439311511,"sports",5,7997.368882196381
5439311511,"sports",4,15294.670633261127
5439311511,"sports",3,15294.670633261127
5439311511,"sports",2,16894.245545705217
5439311511,"sports",1,16894.245545705217
5439311511,"sports",0,15745.30241742587
5439311511,"bunka",1,8079.295490689932
5439311511,"bunka",0,15531.943326477556
5439311511,"shiminkatsudo",3,17573.369834822824
5439311511,"shiminkatsudo",2,13414.534854138668
5439311511,"shiminkatsudo",1,15745.30241742587
5439311511,"shiminkatsudo",0,15983.594866886708
5439311511,"kominkan",12,9243.884828918295
5439311511,"kominkan",11,11769.320946197235
5439311511,"kominkan",10,9116.187628999349
5439311511,"kominkan",9,14792.737315634802
5439311511,"kominkan",8,17558.911272713478
5439311511,"kominkan",7,18475.386544980684
5439311511,"kominkan",6,18775.92925849215
5439311511,"kominkan",5,14043.827423629915
5439311511,"kominkan",4,16115.274348463228
5439311511,"kominkan",3,16799.51029354422
5439311511,"kominkan",2,17357.919751365484
5439311511,"kominkan",1,8079.295490689932
5439311511,"kominkan",0,15531.943326477556
5439311424,"super",4,9195.861634857925
5439311424,"super",3,8234.047411763066
5439311424,"super",2,15989.464085950225
5439311424,"super",1,9262.186580496857
5439311424,"super",0,15509.64115170137
5439311424,"byoin",5,8828.360838764896
5439311424,"byoin",4,16115.742493376285
5439311424,"byoin",3,14983.09305766566
5439311424,"byoin",2,8330.221172665108
5439311424,"byoin",1,15735.089297181607
5439311424,"byoin",0,14766.009183524335
5439311424,"jido",1,16297.771236408442
5439311424,"jido",0,15353.998304379318
5439311424,"shiryokanto",2,8719.250240483358
5439311424,"shiryokanto",1,8738.080228360031
5439311424,"shiryokanto",0,16005.01878389131
5439311424,"toshokan",1,7784.513413142823
5439311424,"toshokan",0,15805.23401902909
5439311424,"sangyoshinko",2,15658.436519976289
5439311424,"sangyoshinko",1,3200.9924486330774
5439311424,"sangyoshinko",0,5862.568088654573
5439311424,"sports",5,7683.47489284791
5439311424,"sports",4,14566.163316833346
5439311424,"sports",3,14566.163316833346
5439311424,"sports",2,16453.801920615984
5439311424,"sports",1,16453.801920615984
5439311424,"sports",0,15320.0138633055
5439311424,"bunka",1,7784.513413142823
5439311424,"bunka",0,14902.028435195418
5439311424,"shiminkatsudo",3,17186.279195959436
5439311424,"shiminkatsudo",2,12949.927042599144
5439311424,"shiminkatsudo",1,15320.0138633055
5439311424,"shiminkatsudo",0,15409.240053986106
5439311424,"kominkan",12,8706.640417837854
5439311424,"kominkan",11,11268.576994232384
5439311424,"kominkan",10,8584.420486141133
5439311424,"kominkan",9,14085.079341392684
5439311424,"kominkan",8,17196.871828617368
5439311424,"kominkan",7,17861.969881313275
5439311424,"kominkan",6,18012.11953093984
5439311424,"kominkan",5,13568.22110454326
5439311424,"kominkan",4,15702.905654438096
5439311424,"kominkan",3,16142.705386020518
5439311424,"kominkan",2,16785.656185197593
5439311424,"kominkan",1,7784.513413142823
5439311424,"kominkan",0,14902.028435195418
5439311423,"super",4,9195.570130565702
5439311423,"super",3,8206.62103625596
5439311423,"super",2,15990.041077009082
5439311423,"super",1,9200.446976603514
5439311423,"super",0,15495.851646971214
5439311423,"byoin",5,8781.453253237189
5439311423,"byoin",4,16082.492883287307
5439311423,"byoin",3,15002.539456012995
5439311423,"byoin",2,8326.654605731712
5439311423,"byoin",1,15675.351446528857
5439311423,"byoin",0,14780.287275562245
5439311423,"jido",1,16315.767086633154
5439311423,"jido",0,15337.501667934986
5439311423,"shiryokanto",2,8662.307672463547
5439311423,"shiryokanto",1,8709.054928963904
5439311423,"shiryokanto",0,15987.399423027502
5439311423,"toshokan",1,7697.885908128597
5439311423,"toshokan",0,15782.926291815313
5439311423,"sangyoshinko",2,15657.552412579824
5439311423,"sangyoshinko",1,3065.138408478112
5439311423,"sangyoshinko",0,5876.772091033963
5439311423,"sports",5,7601.34045729291
5439311423,"sports",4,14607.073364987773
5439311423,"sports",3,14607.073364987773
5439311423,"sports",2,16417.279474141633
5439311423,"sports",1,16417.279474141633
5439311423,"sports",0,15278.706280012273
5439311423,"bunka",1,7697.885908128597
5439311423,"bunka",0,14915.318899511582
5439311423,"shiminkatsudo",3,17136.462121220775
5439311423,"shiminkatsudo",2,12916.675593711747
5439311423,"shiminkatsudo",1,15278.706280012273
5439311423,"shiminkatsudo",0,15407.634800487262
5439311423,"kominkan",12,8686.031164210872
5439311423,"kominkan",11,11242.806044445944
5439311423,"kominkan",10,8562.025977044397
5439311423,"kominkan",9,14119.623992904175
5439311423,"kominkan",8,17140.66941820888
5439311423,"kominkan",7,17872.630753684873
5439311423,"kominkan",6,18065.339619759212
5439311423,"kominkan",5,13538.52277215395
5439311423,"kominkan",4,15658.55142191538
5439311423,"kominkan",3,16164.377929217299
5439311423,"kominkan",2,16784.42898564183
5439311423,"kominkan",1,7697.885908128597
5439311423,"kominkan",0,14915.318899511582
5439311422,"super",4,9015.14797660034
5439311422,"super",3,8042.7199880074495
5439311422,"super",2,15809.839710385912
5439311422,"super",1,9059.382803112167
5439311422,"super",0,15324.310787784094
5439311422,"byoin",5,8630.32250399477
5439311422,"byoin",4,15923.216978247765
5439311422,"byoin",3,14811.287453213148
5439311422,"byoin",2,8148.0153475870875
5439311422,"byoin",1,15533.547722539648
5439311422,"byoin",0,14591.97881114763
5439311422,"jido",1,16125.429160690059
5439311422,"jido",0,15167.620249577278
5439311422,"shiryokanto",2,8517.882320841463
5439311422,"shiryokanto",1,8546.278929991164
5439311422,"shiryokanto",0,15818.254821858016
5439311422,"toshokan",1,7574.047301327772
5439311422,"toshokan",0,15616.692095493901
5439311422,"sangyoshinko",2,15478.200817673967
5439311422,"sangyoshinko",1,2977.1210227469587
5439311422,"sangyoshinko",0,5686.844901462064
5439311422,"sports",5,7474.249431828493
5439311422,"sports",4,14403.897599577145
5439311422,"sports",3,14403.897599577145
5439311422,"sports",2,16260.130784372806
5439311422,"sports",1,16260.130784372806
5439311422,"sports",0,15124.599483202508
5439311422,"bunka",1,7574.047301327772
5439311422,"bunka",0,14727.590161942167
5439311422,"shiminkatsudo",3,16988.06788680173
5439311422,"shiminkatsudo",2,12757.170875651804
5439311422,"shiminkatsudo",1,15124.599483202508
5439311422,"shiminkatsudo",0,15228.697664408963
5439311422,"kominkan",12,8517.933196505672
5439311422,"kominkan",11,11078.358288214358
5439311422,"kominkan",10,8395.021911171843
5439311422,"kominkan",9,13919.869963635996
5439311422,"kominkan",8,16996.55029380388
5439311422,"kominkan",7,17686.60491508993
5439311422,"kominkan",6,17855.84721179879
5439311422,"kominkan",5,13376.79842465112
5439311422,"kominkan",4,15506.464730684469
5439311422,"kominkan",3,15971.940415524841
5439311422,"kominkan",2,16605.350784298276
5439311422,"kominkan",1,7574.047301327772
5439311422,"kominkan",0,14727.590161942167
5439311421,"super",4,9024.186486852703
5439311421,"super",3,8080.468036954459
5439311421,"super",2,15814.237505701463
5439311421,"super",1,9130.716414428642
5439311421,"super",0,15343.389171815894
5439311421,"byoin",5,8687.12833879775
5439311421,"byoin",4,15961.733764974131
5439311421,"byoin",3,14796.91439012003
5439311421,"byoin",2,8161.327700565149
5439311421,"byoin",1,15598.879343957304
5439311421,"byoin",0,14582.919385706147
5439311421,"jido",1,16112.10968218503
5439311421,"jido",0,15189.488277038612
5439311421,"shiryokanto",2,8584.97359535444
5439311421,"shiryokanto",1,8585.044618631508
5439311421,"shiryokanto",0,15841.03531769282
5439311421,"toshokan",1,7672.360846121626
5439311421,"toshokan",0,15644.272607964898
5439311421,"sangyoshinko",2,15484.18299835303
5439311421,"sangyoshinko",1,3142.0317964666187
5439311421,"sangyoshinko",0,5686.055309026201
5439311421,"sports",5,7568.192836334597
5439311421,"sports",4,14367.893052533223
5439311421,"sports",3,14367.893052533223
5439311421,"sports",2,16301.837472295076
5439311421,"sports",1,16301.837472295076
5439311421,"sports",0,15171.519873973479
5439311421,"bunka",1,7672.360846121626
5439311421,"bunka",0,14719.482982798614
5439311421,"shiminkatsudo",3,17042.940281175805
5439311421,"shiminkatsudo",2,12796.996203908006
5439311421,"shiminkatsudo",1,15171.519873973479
5439311421,"shiminkatsudo",0,15235.492876600658
5439311421,"kominkan",12,8548.17731914312
5439311421,"kominkan",11,11111.606630444756
5439311421,"kominkan",10,8427.2226529885
5439311421,"kominkan",9,13890.501504806956
5439311421,"kominkan",8,17057.845105524004
5439311421,"kominkan",7,17680.286072602412
5439311421,"kominkan",6,17806.423522676618
5439311421,"kominkan",5,13412.73079957485
5439311421,"kominkan",4,15556.31704004015
5439311421,"kominkan",3,15954.94371428969
5439311421,"kominkan",2,16611.332916970878
5439311421,"kominkan",1,7672.360846121626
5439311421,"kominkan",0,14719.482982798614
5439311412,"super",4,8670.350097851313
5439311412,"super",3,7735.121795100894
5439311412,"super",2,15458.43769996363
5439311412,"super",1,8797.38956817031
5439311412,"super",0,14991.120536362061
5439311412,"byoin",5,8348.224322924205
5439311412,"byoin",4,15614.939547914613
5439311412,"byoin",3,14437.569935486114
5439311412,"byoin",2,7808.806180605702
5439311412,"byoin",1,15261.48708096079
5439311412,"byoin",0,14224.515876992426
5439311412,"jido",1,15752.870484944639
5439311412,"jido",0,14837.965777761185
5439311412,"shiryokanto",2,8250.157571742498
5439311412,"shiryokanto",1,8239.823058645212
5439311412,"shiryokanto",0,15489.69584873764
5439311412,"toshokan",1,7352.346645818295
5439311412,"toshokan",0,15294.27000111235
5439311412,"sangyoshinko",2,15128.755621448501
5439311412,"sangyoshinko",1,2876.3060879684986
5439311412,"sangyoshinko",0,5331.151253037792
5439311412,"sports",5,7246.087631251734
5439311412,"sports",4,14005.597465884683
5439311412,"sports",3,14005.597465884683
5439311412,"sports",2,15956.014040370803
5439311412,"sports",1,15956.014040370803
5439311412,"sports",0,14827.535128528718
5439311412,"bunka",1,7352.346645818295
5439311412,"bunka",0,14361.244799148799
5439311412,"shiminkatsudo",3,16701.48459193868
5439311412,"shiminkatsudo",2,12451.03716369017
5439311412,"shiminkatsudo",1,14827.535128528718
5439311412,"shiminkatsudo",0,14880.266358901077
5439311412,"kominkan",12,8200.280455137121
5439311412,"kominkan",11,10763.916154619114
5439311412,"kominkan",10,8079.9703909387335
5439311412,"kominkan",9,13529.003342814667
5439311412,"kominkan",8,16718.730950548514
5439311412,"kominkan",7,17322.21369797547
5439311412,"kominkan",6,17442.875012538614
5439311412,"kominkan",5,13065.454598435912
5439311412,"kominkan",4,15213.279048885704
5439311412,"kominkan",3,15595.110430421877
5439311412,"kominkan",2,16255.826755494321
5439311412,"kominkan",1,7352.346645818295
5439311412,"kominkan",0,14361.244799148799
5439311411,"super",4,9020.81004761345
5439311411,"super",3,8021.34249748495
5439311411,"super",2,15813.819923361267
5439311411,"super",1,9002.224282085417
5439311411,"super",0,15313.862333832285
5439311411,"byoin",5,8588.593139471479
5439311411,"byoin",4,15892.944787397017
5439311411,"byoin",3,14834.580087926823
5439311411,"byoin",2,8150.965429011006
5439311411,"byoin",1,15476.503622357613
5439311411,"byoin",0,14610.103788751847
5439311411,"jido",1,16146.943338413346
5439311411,"jido",0,15154.465649195708
5439311411,"shiryokanto",2,8465.93598694338
5439311411,"shiryokanto",1,8522.9085392994
5439311411,"shiryokanto",0,15803.82630899323
5439311411,"toshokan",1,7492.163240544682
5439311411,"toshokan",0,15597.558865219331
5439311411,"sangyoshinko",2,15480.776296953869
5439311411,"sangyoshinko",1,2849.4781300494783
5439311411,"sangyoshinko",0,5710.907246513642
5439311411,"sports",5,7397.061128744755
5439311411,"sports",4,14448.984645752711
5439311411,"sports",3,14448.984645752711
5439311411,"sports",2,16226.483095356894
5439311411,"sports",1,16226.483095356894
5439311411,"sports",0,15086.318145054855
5439311411,"bunka",1,7492.163240544682
5439311411,"bunka",0,14744.681068801494
5439311411,"shiminkatsudo",3,16940.83901999952
5439311411,"shiminkatsudo",2,12727.637929158627
5439311411,"shiminkatsudo",1,15086.318145054855
5439311411,"shiminkatsudo",0,15230.600358928692
5439311411,"kominkan",12,8503.189312104934
5439311411,"kominkan",11,11057.00476825114
5439311411,"kominkan",10,8378.538104122024
5439311411,"kominkan",9,13958.671927216263
5439311411,"kominkan",8,16942.854183558215
5439311411,"kominkan",7,17700.405331334907
5439311411,"kominkan",6,17912.528981410607
5439311411,"kominkan",5,13350.699033890309
5439311411,"kominkan",4,15465.021126688162
5439311411,"kominkan",3,15997.201701300432
5439311411,"kominkan",2,16607.344395219046
5439311411,"kominkan",1,7492.163240544682
5439311411,"kominkan",0,14744.681068801494
5439311343,"super",4,8848.676320480497
5439311343,"super",3,7838.545641636313
5439311343,"super",2,15639.051462297899
5439311343,"super",1,8805.646611871143
5439311343,"super",0,15133.23772390421
5439311343,"byoin",5,8397.70784367172
5439311343,"byoin",4,15704.532837879622
5439311343,"byoin",3,14668.363529124841
5439311343,"byoin",2,7978.148539898052
5439311343,"byoin",1,15278.587175866467
5439311343,"byoin",0,14441.638393978668
5439311343,"jido",1,15979.701074193033
5439311343,"jido",0,14972.783444793327
5439311343,"shiryokanto",2,8271.403993307798
5439311343,"shiryokanto",1,8339.05611515655
5439311343,"shiryokanto",0,15621.538135199926
5439311343,"toshokan",1,7288.012602718627
5439311343,"toshokan",0,15413.450778460769
5439311343,"sangyoshinko",2,15305.471753150767
5439311343,"sangyoshinko",1,2636.5776603482236
5439311343,"sangyoshinko",0,5549.777816094384
5439311343,"sports",5,7194.456570727302
5439311343,"sports",4,14292.909789888343
5439311343,"sports",3,14292.909789888343
5439311343,"sports",2,16036.76969128777
